0, 91.44, 539991
1, 91.44, 540163
2, 91.44, 540342
3, 91.44, 540521
4, 91.44, 540684
5, 91.44, 540868
6, 91.44, 541041
7, 91.44, 541241
8, 91.44, 541414
9, 91.44, 541604
10, 91.44, 541772
11, 91.44, 541945
12, 91.44, 542122
13, 91.44, 542287
14, 91.44, 542476
15, 91.44, 542642
16, 91.44, 542815
17, 91.44, 542994
18, 91.44, 543167
19, 91.44, 543340
20, 93.98, 543512
21, 91.44, 543704
22, 91.44, 543871
23, 91.44, 544032
24, 93.98, 544225
25, 93.98, 544403
26, 93.98, 544584
27, 93.98, 544757
28, 91.44, 544936
29, 91.44, 545110
30, 91.44, 545272
31, 91.44, 545465
32, 91.44, 545634
33, 91.44, 545844
34, 91.44, 546008
35, 91.44, 546180
36, 93.98, 546358
37, 93.98, 546532
38, 93.98, 546711
39, 93.98, 546880
40, 93.98, 547061
41, 93.98, 547236
42, 93.98, 547411
43, 91.44, 547593
44, 91.44, 547761
45, 91.44, 547936
46, 91.44, 548106
47, 91.44, 548286
48, 91.44, 548459
49, 91.44, 548623
50, 91.44, 548816
51, 91.44, 548979
52, 91.44, 549150
53, 91.44, 549330
54, 91.44, 549507
55, 91.44, 549697
56, 91.44, 549861
57, 91.44, 550074
58, 91.44, 550253
59, 91.44, 550428
60, 91.44, 550596
61, 91.44, 550776
62, 91.44, 550945
63, 91.44, 551127
64, 91.44, 551299
65, 91.44, 551469
66, 91.44, 551652
67, 91.44, 551836
68, 91.44, 552022
69, 93.98, 552196
70, 96.52, 552374
71, 96.52, 552546
72, 96.52, 552712
73, 647.7, 552897
74, 647.7, 553068
75, 91.44, 553246
76, 91.44, 553421
77, 93.98, 553585
78, 101.6, 553765
79, 109.22, 553939
80, 114.3, 554117
81, 121.92, 554292
82, 127.0, 554459
83, 243.84, 554647
84, 139.7, 554815
85, 152.4, 554999
86, 165.1, 555171
87, 647.7, 555333
88, 647.7, 555510
89, 195.58, 555682
90, 647.7, 555859
91, 264.16, 556034
92, 647.7, 556200
93, 276.86, 556389
94, 180.34, 556558
95, 647.7, 556748
96, 243.84, 556919
97, 647.7, 557094
98, 167.64000000000001, 557269
99, 137.16, 557438
100, 129.54, 557628
101, 121.92, 557795
102, 114.3, 557987
103, 101.6, 558155
104, 104.14, 558330
105, 93.98, 558502
106, 93.98, 558673
107, 91.44, 558862
108, 86.36, 559031
109, 81.28, 559214
110, 76.2, 559385
111, 76.2, 559550
112, 83.82000000000001, 559737
113, 647.7, 559909
114, 83.82000000000001, 560109
115, 86.36, 560282
116, 83.82000000000001, 560459
117, 83.82000000000001, 560630
118, 83.82000000000001, 560814
119, 83.82000000000001, 560991
120, 83.82000000000001, 561158
121, 83.82000000000001, 561340
122, 83.82000000000001, 561520
123, 83.82000000000001, 561717
124, 86.36, 561894
125, 647.7, 562072
126, 647.7, 562240
127, 647.7, 562438
128, 86.36, 562602
129, 83.82000000000001, 562772
130, 86.36, 562955
131, 86.36, 563124
132, 86.36, 563300
133, 647.7, 563471
134, 647.7, 563648
135, 647.7, 563823
136, 647.7, 563993
137, 647.7, 564180
138, 647.7, 564350
139, 647.7, 564544
140, 647.7, 564752
141, 647.7, 564931
142, 647.7, 565106
143, 647.7, 565275
144, 647.7, 565456
145, 647.7, 565624
146, 647.7, 565795
147, 647.7, 565976
148, 647.7, 566144
149, 647.7, 566334
150, 647.7, 566506
151, 86.36, 566697
152, 86.36, 566866
153, 86.36, 567046
154, 86.36, 567220
155, 86.36, 567383
156, 647.7, 567584
157, 647.7, 567776
158, 647.7, 567950
159, 647.7, 568113
160, 647.7, 568299
161, 647.7, 568472
162, 647.7, 568657
163, 647.7, 568827
164, 647.7, 568993
165, 647.7, 569178
166, 647.7, 569361
167, 647.7, 569548
168, 320.04, 569717
169, 647.7, 569913
170, 647.7, 570087
171, 647.7, 570254
172, 647.7, 570440
173, 647.7, 570610
174, 647.7, 570791
175, 647.7, 570959
176, 647.7, 571138
177, 647.7, 571311
178, 647.7, 571474
179, 647.7, 571677
180, 647.7, 571862
181, 647.7, 572046
182, 647.7, 572224
183, 647.7, 572408
184, 647.7, 572586
185, 647.7, 572789
186, 647.7, 572963
187, 647.7, 573163
188, 647.7, 573328
189, 647.7, 573507
190, 647.7, 573691
191, 647.7, 573857
192, 647.7, 574040
193, 647.7, 574210
194, 647.7, 574384
195, 647.7, 574555
196, 647.7, 574728
197, 647.7, 574903
198, 647.7, 575073
199, 647.7, 575253
200, 647.7, 575420
201, 647.7, 575593
202, 647.7, 575770
203, 647.7, 575935
204, 246.38, 576115
205, 647.7, 576282
206, 647.7, 576457
207, 86.36, 576636
208, 647.7, 576802
209, 647.7, 576992
210, 647.7, 577178
211, 647.7, 577356
212, 81.28, 577529
213, 76.2, 577731
214, 88.9, 577904
215, 81.28, 578079
216, 71.12, 578249
217, 66.04, 578424
218, 60.96, 578597
219, 55.88, 578760
220, 55.88, 578945
221, 53.34, 579113
222, 55.88, 579286
223, 647.7, 579468
224, 647.7, 579654
225, 647.7, 579839
226, 647.7, 580004
227, 647.7, 580228
228, 647.7, 580407
229, 647.7, 580595
230, 647.7, 580783
231, 647.7, 580965
232, 647.7, 581132
233, 647.7, 581313
234, 647.7, 581488
235, 50.8, 581671
236, 48.26, 581838
237, 43.18, 582003
238, 40.64, 582185
239, 40.64, 582355
240, 38.1, 582526
241, 48.26, 582704
242, 647.7, 582869
243, 647.7, 583051
244, 647.7, 583235
245, 647.7, 583430
246, 647.7, 583603
247, 647.7, 583803
248, 647.7, 583972
249, 647.7, 584172
250, 647.7, 584345
251, 647.7, 584538
252, 553.72, 584706
253, 647.7, 584880
254, 647.7, 585066
255, 246.38, 585237
256, 647.7, 585418
257, 246.38, 585589
258, 246.38, 585768
259, 246.38, 585965
260, 246.38, 586145
261, 246.38, 586314
262, 246.38, 586504
263, 246.38, 586676
264, 246.38, 586856
265, 246.38, 587029
266, 246.38, 587212
267, 246.38, 587379
268, 246.38, 587545
269, 246.38, 587732
270, 246.38, 587924
271, 246.38, 588103
272, 246.38, 588270
273, 246.38, 588451
274, 246.38, 588627
275, 246.38, 588796
276, 246.38, 588982
277, 647.7, 589161
278, 647.7, 589340
279, 246.38, 589508
280, 246.38, 589690
281, 246.38, 589858
282, 246.38, 590022
283, 246.38, 590209
284, 246.38, 590389
285, 246.38, 590587
286, 246.38, 590761
287, 246.38, 590948
288, 246.38, 591118
289, 246.38, 591287
290, 246.38, 591464
