26,-576459992291,-2.5408488599999997,4.316331330000001,-15.211582200000002,0,0,0,-0.023379999999999998,0.3880800000000001,-0.42125999999999997
27,-576459992182,1.9083294900000003,3.569515650000001,-9.80135739,0,0,0,0.05418000000000001,0.3690400000000001,-0.40124
28,-576459992071,3.0997638000000007,2.942980380000001,-9.561993390000001,0,0,0,0.20846000000000006,0.3760400000000001,-0.35686
29,-576459991956,3.276893160000001,0.44820909000000014,-4.543727130000001,0,0,0,0.30296000000000006,0.3950800000000001,-0.25577999999999995
30,-576459991847,5.463483300000002,-0.5062548599999999,1.59595947,0,0,0,0.34510000000000013,0.42448000000000013,-0.07728
31,-576459991714,5.975722260000002,-0.6175591199999999,6.41914407,0,0,0,0.30002000000000006,0.44702000000000014,0.18144000000000005
32,-576459991613,2.430741420000001,-1.1286012599999997,9.65055807,0,0,0,0.18690000000000004,0.4592000000000001,0.22470000000000007
33,-576459991502,-1.9059358499999997,0.18490869000000004,12.71202363,0,0,0,0.03332000000000001,0.46690000000000015,0.18340000000000006
34,-576459991392,-6.926595749999999,-1.4870488499999996,8.81697294,0,0,0,-0.11886,0.47516000000000014,0.11830000000000002
35,-576459991278,-8.360984519999997,0.19927053000000006,6.95232738,0,0,0,-0.1953,0.4629800000000001,0.05488000000000001
36,-576459991182,-9.277150229999998,-0.10472174999999999,6.052917150000001,0,0,0,-0.26011999999999996,0.4377800000000001,0.05796000000000001
38,-576459990861,-8.247885029999999,1.0137065400000003,11.032286759999998,0,0,0,-0.13776,0.4408600000000001,0.19124000000000005
39,-576459990656,-6.5908877399999986,1.5199614000000004,11.23694298,0,0,0,-0.004339999999999999,0.4538800000000001,0.22694000000000006
40,-576459990655,-0.46197251999999994,-0.07839170999999998,9.71578476,0,0,0,0.13720000000000004,0.4750200000000001,0.19544000000000003
41,-576459990451,6.028382340000002,-2.1800076299999995,7.100134649999999,0,0,0,0.24822000000000005,0.4914000000000001,0.07700000000000003
42,-576459990450,3.7687861800000007,-3.8022971399999994,1.67435118,0,0,0,0.28126000000000007,0.5173000000000001,-0.22204000000000002
43,-576459990246,5.649588810000002,-2.5151172299999995,-4.8112164,0,0,0,0.24052000000000007,0.5156200000000002,-0.30212
44,-576459990244,4.869262170000001,-3.9022316099999994,-8.691306840000001,0,0,0,0.17360000000000003,0.5021800000000002,-0.3416
45,-576459990195,2.814920640000001,-1.8742201199999997,-7.882854930000001,0,0,0,0.10150000000000002,0.4967200000000001,-0.34944
46,-576459990084,-0.86709609,-2.4642523799999996,-3.9800249100000005,0,0,0,-0.05306,0.4916800000000001,-0.33963999999999994
47,-576459989978,-2.54025045,0.8856468000000002,-10.12030992,0,0,0,-0.13341999999999998,0.4964400000000001,-0.31626
48,-576459989878,-8.347819499999998,-1.4110507799999998,-4.553900100000001,0,0,0,-0.21406,0.4820200000000001,-0.26977999999999996
49,-576459989751,-10.111932179999997,-1.9729577699999998,-14.137436250000002,0,0,0,-0.23576,0.4678800000000001,-0.24584
50,-576459989641,-7.986978269999999,0.6367082400000003,-9.00666891,0,0,0,-0.224,0.44702000000000014,-0.28713999999999995
51,-576459989520,-7.367623919999999,0.9323227800000004,-10.26991242,0,0,0,-0.16968,0.42014000000000007,-0.38205999999999996
52,-576459989407,-3.783148019999999,0.7139031300000003,-11.698915500000002,0,0,0,-0.09464,0.4232200000000001,-0.39522
53,-576459989308,-1.9657768499999997,0.35246349000000016,-10.202292090000002,0,0,0,-0.0343,0.4272800000000001,-0.38864
54,-576459989199,4.544325540000002,-0.4380361199999999,-6.314422320000001,0,0,0,0.19306000000000004,0.4660600000000001,-0.31528
55,-576459989018,5.323455360000002,-1.5044027399999995,-4.154162220000001,0,0,0,0.19306000000000004,0.5101600000000002,-0.17052
56,-576459988813,5.276779380000002,-3.789132119999999,1.41464124,0,0,0,0.24892000000000006,0.5408200000000002,-0.02548
57,-576459988811,3.787935300000001,-2.888525069999999,9.0419751,0,0,0,0.17094000000000004,0.5380200000000002,0.10962000000000002
58,-576459988608,1.2417007500000004,-3.296042279999999,8.99829117,0,0,0,0.048020000000000014,0.5296200000000002,0.16884000000000005
59,-576459988606,-5.24506365,-3.625167779999999,8.87262507,0,0,0,-0.0896,0.5217800000000001,0.16058000000000006
60,-576459988403,-8.019890819999999,-3.1572111599999997,8.67335454,0,0,0,-0.20215999999999998,0.5097400000000001,0.04522000000000001
61,-576459988402,-9.235261529999997,-2.9734992899999995,9.73493388,0,0,0,-0.24612,0.4876200000000001,0.04704000000000001
62,-576459988198,-8.080928639999998,-0.85512789,11.443992839999998,0,0,0,-0.25256,0.49070000000000014,0.09856000000000002
63,-576459988196,-9.237056759999998,-0.9347164199999999,11.95144452,0,0,0,-0.12264,0.5209400000000001,0.13636000000000004
64,-576459988078,-2.6784831599999994,-2.859801389999999,8.02168605,0,0,0,-0.008679999999999998,0.5594400000000002,0.12586000000000003
65,-576459987971,1.5061979700000006,-4.9446618299999985,9.773232120000001,0,0,0,0.11186000000000003,0.5793200000000003,0.07224000000000001
66,-576459987877,1.7617190400000005,-5.938620839999999,5.784231060000001,0,0,0,0.19474000000000005,0.5769400000000002,-0.03765999999999999
67,-576459987739,6.384436290000003,-5.634628559999999,0.8000741699999999,0,0,0,0.21686000000000005,0.5521600000000001,-0.26404
68,-576459987627,2.7293480100000007,-3.3798196799999993,-4.529963700000001,0,0,0,0.16422000000000003,0.5370400000000002,-0.31066
69,-576459987512,0.6492748500000002,-3.4893287099999997,-6.631579620000001,0,0,0,0.051940000000000014,0.5233200000000001,-0.30394
70,-576459987404,-6.423332939999998,-3.92018391,-13.77001251,0,0,0,-0.05194,0.5307400000000002,-0.26543999999999995
71,-576459987294,-4.9727871,-2.9896563599999997,-6.289887510000002,0,0,0,-0.1344,0.5300400000000002,-0.252
72,-576459987184,-6.356909429999999,-1.0298636099999998,-13.160232720000002,0,0,0,-0.14769999999999997,0.5252800000000002,-0.26165999999999995
73,-576459987070,-4.650244109999999,-1.0238795099999998,-9.771436890000002,0,0,0,-0.12040000000000001,0.5006400000000002,-0.29525999999999997
74,-576459986957,-3.6634660199999995,-2.4121907099999995,-9.080871750000002,0,0,0,-0.07195999999999998,0.48398000000000013,-0.3353
75,-576459986850,0.4835152800000001,-4.63827591,-8.79602859,0,0,0,0.019880000000000005,0.5034400000000001,-0.34257999999999994
76,-576459986739,4.309748820000001,-4.960220489999998,-1.9017469800000002,0,0,0,0.13328000000000004,0.5453000000000001,-0.10738
77,-576459986626,3.193115760000001,-5.76687717,3.46240026,0,0,0,0.16674000000000005,0.5868800000000002,0.015820000000000004
78,-576459986509,0.11609154000000003,-5.2779761999999995,6.29946207,0,0,0,0.11690000000000003,0.6034000000000002,0.08554000000000003
79,-576459986413,-3.4845414299999993,-4.019519969999999,10.07423235,0,0,0,0.0023800000000000006,0.5663000000000001,0.07812000000000002
80,-576459986297,-7.481920229999999,-4.105092599999999,4.978771200000001,0,0,0,-0.2093,0.5362000000000002,0.03276000000000001
81,-576459986179,-7.018750889999999,-3.7777623299999994,12.98011131,0,0,0,-0.22133999999999998,0.5299000000000001,0.026740000000000007
82,-576459986063,-9.674494469999997,-4.5299637,11.877840089999998,0,0,0,-0.16212,0.5576200000000002,0.07112000000000003
83,-576459985966,-4.554498509999999,-5.640014249999999,10.23101577,0,0,0,-0.05292,0.6018600000000002,0.05964000000000001
84,-576459985856,1.4493490200000005,-8.132990309999999,7.342490699999999,0,0,0,0.04382000000000001,0.6242600000000001,-0.0203
85,-576459985723,3.4444479600000015,-5.382099539999999,2.22129792,0,0,0,0.09240000000000002,0.5985000000000001,-0.21588
86,-576459985613,3.728692710000001,-6.240219479999999,-2.03220036,0,0,0,0.08092000000000002,0.5780600000000001,-0.26796
87,-576459985513,1.3416352200000004,-6.866754749999999,-4.28401719,0,0,0,0.03374000000000001,0.5590200000000002,-0.2758
88,-576459985400,0.05445531000000001,-6.4849691699999985,-6.633973260000001,0,0,0,-0.12068,0.5464200000000001,-0.25899999999999995
89,-576459985289,-3.0818114999999993,-7.341892289999999,1.8766137600000001,0,0,0,-0.16576,0.5453000000000001,-0.20202
90,-576459985174,-5.754310559999999,-2.5378568099999996,-14.22779616,0,0,0,-0.16674,0.5551000000000001,-0.15722
91,-576459985082,-5.948195399999999,-3.9171918599999995,-10.59544746,0,0,0,-0.18746,0.5362000000000002,-0.16702
92,-576459984922,-6.635768489999999,-4.212806399999999,-7.885846980000002,0,0,0,-0.22133999999999998,0.5010600000000002,-0.18774
93,-576459984717,-5.796797669999998,-4.932095219999999,-7.9217515800000005,0,0,0,-0.20118,0.4884600000000001,-0.29722
94,-576459984715,-2.6677117799999994,-5.972131799999999,-7.691363730000001,0,0,0,-0.15582,0.5010600000000002,-0.29862
95,-576459984512,0.11968200000000004,-7.314963839999999,-3.2421853800000004,0,0,0,-0.07769999999999999,0.5412400000000002,-0.24962
96,-576459984511,4.847719410000001,-6.450261389999999,-2.5216997400000003,0,0,0,-0.020859999999999997,0.6050800000000002,-0.2065
97,-576459984307,6.172000740000001,-8.577608939999998,-1.4134444200000005,0,0,0,0.0014000000000000002,0.6169800000000002,-0.16436
98,-576459984292,3.888468180000001,-6.650130329999999,-3.0004277400000006,0,0,0,-0.01232,0.6297200000000002,-0.11648
99,-576459984180,2.756276460000001,-8.670362489999999,1.8101902499999998,0,0,0,-0.02408,0.6340600000000003,-0.06943999999999999
100,-576459984077,1.8407091600000007,-8.779273109999998,6.590289329999999,0,0,0,-0.044939999999999994,0.6238400000000002,-0.01358
101,-576459983966,0.7557918300000003,-8.192232899999999,3.6413248499999997,0,0,0,-0.05152,0.6186600000000001,0.035420000000000014
102,-576459983854,1.6839257400000003,-7.730260379999999,5.49280539,0,0,0,-0.06957999999999999,0.6101200000000002,0.023800000000000005
103,-576459983734,1.2943608300000005,-7.595618129999998,4.9979203199999995,0,0,0,-0.08665999999999999,0.6101200000000002,-0.0012599999999999998
104,-576459983634,-0.4847121,-5.7656803499999985,3.18832848,0,0,0,-0.1253,0.5826800000000001,-0.02702
105,-576459983515,-2.8783520999999994,-8.51477589,-2.6527515300000006,0,0,0,-0.2065,0.5699400000000001,-0.0371
106,-576459983397,1.6127149500000006,-1.6803352799999998,1.52295345,0,0,0,-0.2177,0.5597200000000002,-0.03346
107,-576459983281,-5.955376319999998,-3.61020753,6.056507610000001,0,0,0,-0.25745999999999997,0.5233200000000001,-0.056139999999999995
108,-576459983185,-7.210242089999999,-4.303764719999999,10.94731254,0,0,0,-0.27355999999999997,0.49658000000000013,-0.12474
109,-576459983071,-11.294390339999998,-6.374263319999999,10.888668359999999,0,0,0,-0.28293999999999997,0.48664000000000013,-0.11396
110,-576459982962,-8.90673444,-5.719602779999998,6.55917201,0,0,0,-0.25801999999999997,0.5250000000000001,-0.06062
111,-576459982845,-4.132619459999999,-4.848916229999999,6.803323289999999,0,0,0,-0.21266,0.5635000000000002,-0.06985999999999999
112,-576459982748,-5.7872231099999984,-7.420284,2.97349929,0,0,0,-0.18914,0.5791800000000001,-0.06762
113,-576459982626,-2.0064687299999995,-9.661927859999999,3.6443168999999997,0,0,0,-0.12348,0.6069000000000001,-0.07615999999999999
114,-576459982509,0.6540621300000002,-8.215570889999999,3.36067056,0,0,0,-0.12040000000000001,0.6095600000000001,-0.06831999999999999
115,-576459982397,0.6325193700000001,-7.322743169999998,2.84663637,0,0,0,-0.15722,0.5888400000000003,-0.09646
116,-576459982290,1.5923690100000003,-5.948793809999999,-2.24702955,0,0,0,-0.126,0.5944400000000002,-0.16758
117,-576459982180,4.239136440000001,-7.489699559999998,-3.6425216700000007,0,0,0,-0.11368,0.5944400000000002,-0.17668
118,-576459982067,6.435899550000002,-7.300003589999998,-3.9285616500000007,0,0,0,-0.11312,0.5923400000000002,-0.18508
119,-576459981957,-2.28652461,-11.168125829999996,6.62619393,0,0,0,-0.15819999999999998,0.5835200000000001,-0.06006
120,-576459981844,-2.3391846899999997,-13.529451689999997,5.608298519999999,0,0,0,-0.15875999999999998,0.5716200000000002,-0.0994
121,-576459981728,0.031117320000000007,-5.852449799999999,-4.436013330000001,0,0,0,-0.15525999999999998,0.5490800000000002,-0.06453999999999999
122,-576459981616,-6.3192096,-10.353689819999996,-6.556778370000001,0,0,0,-0.2093,0.5296200000000002,-0.0371
123,-576459981500,-3.1248970199999992,-7.7350476599999975,-1.7844586200000003,0,0,0,-0.20384,0.5387200000000002,-0.05908
124,-576459981389,-1.3332574799999997,-6.753056849999998,-1.07235072,0,0,0,-0.18325999999999998,0.5447400000000002,-0.047459999999999995
125,-576459981291,-6.547802219999999,-7.0983394199999985,-0.13105179,0,0,0,-0.1631,0.5467000000000002,8.400000000000001e-4
126,-576459981031,-6.458639129999999,-8.369362259999999,-6.68663334,0,0,0,-0.13047999999999998,0.5496400000000001,0.04928000000000001
127,-576459981029,-5.398855019999998,-7.493888429999999,-5.388682050000002,0,0,0,-0.10262,0.5460000000000002,0.09884000000000003
128,-576459980826,-6.743482289999998,-7.678797119999999,-5.36833611,0,0,0,-0.11326,0.5215000000000002,0.08190000000000003
129,-576459980824,-6.124726349999999,-7.102528289999999,-1.49183613,0,0,0,-0.17975999999999998,0.4986800000000001,0.016660000000000005
130,-576459980621,-5.464680119999999,-6.201322829999999,-3.28467249,0,0,0,-0.24037999999999998,0.4327400000000001,-0.051660000000000005
131,-576459980620,-8.55486936,-8.698487759999999,0.5020659900000001,0,0,0,-0.2996,0.4323200000000001,-0.09394
132,-576459980416,-8.173083779999999,-8.243097749999999,-2.7808112700000005,0,0,0,-0.31429999999999997,0.4200000000000001,-0.14475999999999997
133,-576459980415,-6.993617669999998,-7.273673549999999,-0.97840035,0,0,0,-0.315,0.40908000000000005,-0.18983999999999998
134,-576459980211,-6.826661279999998,-7.761377699999999,-6.57293544,0,0,0,-0.29777999999999993,0.41958000000000006,-0.23015999999999998
135,-576459980188,-6.137891369999998,-5.173852859999999,-6.326988930000001,0,0,0,-0.2653,0.4327400000000001,-0.28475999999999996
136,-576459980073,-5.212749509999999,-5.662155419999999,-7.584846750000001,0,0,0,-0.2261,0.48720000000000013,-0.32522
137,-576459979957,-4.103297369999999,-9.158665049999998,7.77992841,0,0,0,-0.1799,0.4981200000000001,-0.33348
138,-576459979856,-3.6455137199999994,-6.857778599999999,-1.7317985400000002,0,0,0,-0.1659,0.4849600000000001,-0.35854
139,-576459979732,-6.24081789,-8.287978499999998,-3.3086088900000004,0,0,0,-0.15022,0.4867800000000001,-0.36918
140,-576459979609,-7.143220169999998,-9.667313549999998,-0.7934916600000002,0,0,0,-0.13692,0.4589200000000001,-0.38472
141,-576459979500,-6.760237769999999,-5.230103399999999,-6.67107468,0,0,0,-0.16926,0.3732400000000001,-0.41481999999999997
142,-576459979404,-9.662526269999997,-5.734563029999999,-5.005101240000001,0,0,0,-0.20636000000000002,0.29190000000000005,-0.4081
143,-576459979294,-8.719432109999998,-1.8819994499999997,-4.136808330000001,0,0,0,-0.25801999999999997,0.2585800000000001,-0.35812
144,-576459979174,-7.93611342,-1.5845896799999997,-5.043997890000002,0,0,0,-0.31135999999999997,0.2655800000000001,-0.21658
145,-576459979056,-6.2599670099999996,-0.7061237999999999,0.96703056,0,0,0,-0.34551999999999994,0.2711800000000001,-0.12488
146,-576459978950,-10.118514689999998,-5.970934979999998,-0.8114439600000001,0,0,0,-0.35868,0.2553600000000001,-0.01512
147,-576459978841,-11.019720149999998,-5.459892839999999,-0.16396434000000001,0,0,0,-0.34901999999999994,0.3095400000000001,0.07840000000000003
148,-576459978729,-7.920554759999999,-5.088878639999998,-3.6006329700000004,0,0,0,-0.26614,0.34482000000000007,0.12124000000000003
149,-576459978617,-9.429744779999998,-6.805118519999999,-1.55167713,0,0,0,-0.15567999999999999,0.3809400000000001,0.20720000000000005
150,-576459978506,-3.938734619999999,-7.84994238,2.32601967,0,0,0,-0.1057,0.3936800000000001,0.22106000000000006
151,-576459978411,-4.504232069999999,-6.626792339999998,0.13344543,0,0,0,-0.14168,0.3837400000000001,0.19964000000000007
152,-576459978163,-6.529849919999998,-6.426923399999998,-1.01849382,0,0,0,-0.25438,0.34720000000000006,0.13622000000000004
153,-576459978160,-9.677486519999999,-6.203716469999999,6.031972799999999,0,0,0,-0.33852,0.23184000000000005,-0.028560000000000002
154,-576459978050,-10.314793169999998,-3.3331436999999995,-2.2081329,0,0,0,-0.35028000000000004,0.19824000000000006,-0.09562
155,-576459977939,-8.17009173,-2.6940418199999994,-3.7197165600000006,0,0,0,-0.35462,0.13160000000000005,-0.17402
156,-576459977842,-11.992734809999996,-2.6282167199999993,-1.04602068,0,0,0,-0.29483999999999994,0.08372000000000002,-0.25228
157,-576459977713,-8.050409729999998,0.8593167600000001,-7.3616398200000015,0,0,0,-0.23520000000000002,0.06986000000000002,-0.32242
158,-576459977602,-8.155131479999998,0.7234776900000003,-7.741031760000001,0,0,0,-0.126,0.056840000000000016,-0.40137999999999996
159,-576459977490,-3.0477021299999993,-1.9897132499999999,-5.026644000000002,0,0,0,-0.006299999999999999,0.047180000000000014,-0.42448
160,-576459977388,-1.5229534499999997,0.4242726900000001,-10.385405550000003,0,0,0,0.04928000000000001,0.023660000000000007,-0.41369999999999996
161,-576459977273,-1.9962957599999998,1.1830565700000004,-9.809136720000001,0,0,0,0.08834000000000003,-0.02786,-0.36819999999999997
162,-576459977157,-1.2195595799999999,2.567777310000001,-5.171459220000001,0,0,0,0.08344000000000001,-0.0854,-0.30239999999999995
163,-576459977047,-3.4456447799999994,4.8082243500000015,-10.080216450000002,0,0,0,0.011340000000000003,-0.1225,-0.22386
164,-576459976945,-7.046277749999999,6.589092510000002,-9.77024007,0,0,0,-0.06804,-0.13146,-0.17528
165,-576459976837,-7.356852539999998,7.4184887700000015,-2.7855985500000005,0,0,0,-0.10443999999999999,-0.12852,-0.08904000000000001
166,-576459976722,-10.984413959999998,7.350270030000002,-4.8453257700000005,0,0,0,-0.10248,-0.11507999999999999,-0.010499999999999999
167,-576459976606,-8.142564869999998,7.910980200000002,-0.7952868900000002,0,0,0,-0.12907999999999997,-0.08848,0.026740000000000007
168,-576459976492,-6.825464459999999,4.731627870000001,5.58795258,0,0,0,-0.13468,-0.06663999999999999,0.07322000000000002
169,-576459976390,-9.687659489999998,3.2930502300000004,4.77830385,0,0,0,-0.10542,-0.03738,0.17570000000000002
170,-576459976275,-7.902602459999999,0.7085174400000002,7.48132182,0,0,0,-0.1029,0.020860000000000004,0.17640000000000006
171,-576459976159,-5.906306699999999,2.1010175100000006,5.43416121,0,0,0,-0.10612,0.010220000000000003,0.16184000000000004
172,-576459976053,-6.4927484999999985,1.9633832100000006,6.0080364,0,0,0,-0.12768,-0.03836,0.12404000000000003
173,-576459975948,-7.829596439999999,4.780099080000001,3.33493893,0,0,0,-0.10948,-0.07434,0.08624000000000001
174,-576459975837,-8.174280599999998,5.686091820000002,1.90713267,0,0,0,-0.09534,-0.10388,0.02940000000000001
175,-576459975714,-8.325079919999999,6.539424480000002,0.63192096,0,0,0,-0.08063999999999999,-0.12866,-0.036539999999999996
176,-576459975593,-8.049212909999998,7.678198710000002,-2.7969683400000007,0,0,0,-0.05544,-0.14224,-0.09491999999999999
177,-576459975490,-6.6142257299999985,8.135982360000002,-7.47234567,0,0,0,-0.00784,-0.15036,-0.22652
178,-576459975381,-3.8567524499999997,6.115750200000003,-7.5202184700000005,0,0,0,0.05558000000000001,-0.13146,-0.26558
179,-576459975271,-0.6073861499999998,7.900807230000002,-6.261163830000001,0,0,0,0.12068000000000004,-0.07952,-0.27971999999999997
180,-576459975156,3.0279546000000006,3.112330410000001,-6.498732600000001,0,0,0,0.20272000000000004,-0.05502,-0.26543999999999995
181,-576459975058,5.024250360000003,2.761662150000001,-7.924145220000001,0,0,0,0.2851800000000001,-0.036399999999999995,-0.24976
182,-576459974947,4.607757000000001,2.1572680500000003,-5.717209140000001,0,0,0,0.2945600000000001,-0.02296,-0.25242
183,-576459974682,3.074032170000001,2.3104610100000005,-1.8442996200000004,0,0,0,0.23352000000000006,-0.06831999999999999,-0.26837999999999995
184,-576459974680,-1.5851880899999995,9.662526270000003,-7.240162590000001,0,0,0,0.07196000000000001,-0.14112,-0.20748
185,-576459974477,-4.547915999999999,10.846779660000005,-5.696863200000001,0,0,0,-0.00966,-0.15946,-0.1246
186,-576459974476,-9.1616571,7.630924320000002,1.92029769,0,0,0,-0.03066,-0.14756,-0.02982
187,-576459974272,-9.425555909999998,8.112045960000001,2.55939957,0,0,0,-0.0329,-0.11452000000000001,0.12656000000000003
188,-576459974270,-5.628046049999999,5.3826979500000025,9.52429356,0,0,0,-0.02926,-0.07644,0.18368000000000007
189,-576459974180,-5.127176879999999,2.047759020000001,9.92223621,0,0,0,0.010640000000000004,0.017920000000000005,0.22456000000000004
190,-576459974062,-3.1883284799999996,1.8664407900000006,5.9697381599999995,0,0,0,0.08778000000000002,0.048020000000000014,0.23968000000000006
191,-576459973953,2.1620553300000003,0.11070585000000002,6.043940999999999,0,0,0,0.09030000000000002,0.062300000000000015,0.23520000000000008
192,-576459973838,0.04607757000000001,-0.19927052999999997,3.76040844,0,0,0,0.058380000000000015,0.03346000000000001,0.23016000000000003
193,-576459973718,-6.605847989999998,3.0028213800000008,12.123188189999999,0,0,0,-0.008539999999999999,-0.02296,0.18228000000000005
194,-576459973610,-10.131081299999996,7.883453340000002,5.273787329999999,0,0,0,-0.06062,-0.08106,0.09842000000000002
195,-576459973497,-11.229762059999997,7.683584400000001,-1.67913846,0,0,0,-0.07392,-0.12166,-0.1288
196,-576459973386,-9.060525809999998,8.407660500000002,-5.632833330000001,0,0,0,-0.06146,-0.13887999999999998,-0.23898
197,-576459973276,-5.036816969999998,4.955433210000002,-6.263557470000001,0,0,0,0.004760000000000001,-0.09015999999999999,-0.29498
198,-576459973176,-0.5242071599999999,5.026644000000003,-6.028382340000001,0,0,0,0.23422000000000004,-0.02352,-0.31317999999999996
199,-576459973044,4.295386980000001,0.4308552000000001,-3.692788110000001,0,0,0,0.2972200000000001,0.023940000000000006,-0.30044
200,-576459972839,3.500100090000001,1.3565954700000005,-6.715955430000002,0,0,0,0.2535400000000001,-0.0112,-0.31794
201,-576459972634,1.2129770700000004,4.252899870000002,-5.661557010000002,0,0,0,0.14980000000000004,-0.08399999999999999,-0.29133999999999993
202,-576459972632,-3.6838119599999994,5.816545200000002,-5.07870567,0,0,0,0.06930000000000001,-0.13509999999999997,-0.23772
203,-576459972429,-5.595133499999999,7.639302060000001,-4.13561151,0,0,0,0.016660000000000005,-0.15791999999999998,-0.14602
204,-576459972428,-8.98692138,10.579888800000003,-0.7049269800000002,0,0,0,0.008260000000000003,-0.15456,-0.059359999999999996
205,-576459972224,-9.68646267,9.178412580000003,3.85256358,0,0,0,0.022120000000000008,-0.12739999999999999,0.09926000000000003
206,-576459972222,-6.967886039999998,9.727154550000003,6.076853549999999,0,0,0,0.03444000000000001,-0.09982,0.13748000000000005
207,-576459972180,-1.7473571999999997,3.7460466000000006,8.08810956,0,0,0,0.11620000000000003,-0.0259,0.14462000000000005
208,-576459972059,-1.8006156899999997,-1.1728835999999998,5.38628841,0,0,0,0.15848000000000004,-0.01918,0.16366000000000006
209,-576459971951,2.6431769700000007,4.891403340000001,9.11498112,0,0,0,0.13272000000000003,-0.0329,0.15890000000000004
210,-576459971846,-2.711994119999999,6.328784160000002,10.29444723,0,0,0,0.12600000000000003,-0.06804,0.13202000000000005
211,-576459971729,-3.3708435299999993,10.652894820000002,5.751916919999999,0,0,0,0.09184000000000003,-0.1211,0.07868000000000003
212,-576459971615,-6.582509999999998,10.429089480000005,2.34875925,0,0,0,0.11732000000000004,-0.12935999999999998,0.0051800000000000014
213,-576459971499,-4.1200528499999995,11.673782280000005,-2.8675807200000007,0,0,0,0.14560000000000003,-0.1414,-0.08484
214,-576459971392,-3.1996982699999994,11.379364560000004,-3.0560798700000005,0,0,0,0.17514000000000007,-0.14336000000000002,-0.12852
215,-576459971291,1.9597927500000005,7.6734114300000025,-6.045137820000002,0,0,0,0.24332000000000006,-0.039479999999999994,-0.13692
216,-576459970996,5.343801300000001,6.344941230000002,-1.82156004,0,0,0,0.39746000000000015,0.06370000000000002,-0.11424000000000001
217,-576459970994,5.337218790000002,-1.91191995,0.9592512299999999,0,0,0,0.4100600000000001,0.11816000000000003,-0.10948
218,-576459970791,7.383182580000002,1.9442340900000006,-2.6425785600000005,0,0,0,0.3941000000000001,0.05502000000000001,-0.13999999999999999
219,-576459970789,4.827373470000002,3.365457840000001,-1.90832949,0,0,0,0.3414600000000001,-0.030100000000000002,-0.15722
