1,-576459810797,-0.14922780327868856,0.5538453907378333
2,-576459810593,-0.26133757377049166,0.4888668655002646
3,-576459810381,-0.25499173770491795,0.43232388192324045
4,-576459810149,-0.2806394918032787,0.41480802065891664
5,-576459809943,-0.4453668196721311,0.27979002940022846
6,-576459809730,-0.5278626885245902,0.19390085290469194
7,-576459809505,-0.5730767704918034,0.09853469077112842
8,-576459809299,-0.5553613114754098,-0.007740206171016117
9,-576459809086,-0.6611252459016393,-0.19801850267721555
10,-576459808859,-0.6484335737704919,-0.3012901404377121
11,-576459808649,-0.6293960655737706,-0.2525925802382868
12,-576459808412,-0.686773,-0.42548713250340314
13,-576459808208,-0.6984070327868853,-0.4760049952155399
14,-576459803939,-0.14922780327868856,0.5538453907378333
15,-576459803709,-0.14922780327868856,0.5538453907378333
16,-576459803503,-0.25499173770491795,0.43232388192324045
17,-576459803290,-0.37794231147540974,0.3401909200054902
18,-576459803054,-0.4302954590163934,0.3283762566180428
19,-576459802847,-0.5765140983606557,0.17602350526700894
20,-576459802628,-0.619084081967213,0.07876229771726573
21,-576459802403,-0.5976668852459015,-0.026200757584434298
22,-576459802197,-0.6719660491803279,-0.22277411580101714
23,-576459801947,-0.6484335737704919,-0.3012901404377121
24,-576459801746,-0.686773,-0.42548713250340314
25,-576459801484,-0.686773,-0.42548713250340314
26,-576459801279,-0.6928544262295082,-0.4506913879317531
27,-576459796926,-0.17804847540983593,0.5384057576256909
28,-576459796668,-0.2021097704918033,0.46589568080174715
29,-576459796469,-0.4009459672131147,0.3204606253800757
30,-576459796213,-0.4234208032786886,0.3003233414520867
31,-576459796005,-0.5659377049180327,0.14883348880055491
32,-576459795785,-0.6812203934426229,0.03176855171209969
33,-576459795536,-0.523632131147541,0.037393728692410866
34,-576459795334,-0.6391792295081968,-0.276863515178061
35,-576459795125,-0.6653558032786886,-0.3505783616693231
36,-576459794898,-0.6653558032786886,-0.3505783616693231
37,-576459794693,-0.686773,-0.42548713250340314
38,-576459794437,-0.6484335737704919,-0.3012901404377121
39,-576459790412,-0.06117932786885272,0.51238365606519
40,-576459790201,-0.14817016393442617,0.5256951827684302
41,-576459789979,-0.20422504918032797,0.4942221359458221
42,-576459789774,-0.2806394918032787,0.41480802065891664
43,-576459789512,-0.4009459672131147,0.3204606253800757
44,-576459789307,-0.5572121803278689,0.19888948672771534
45,-576459789088,-0.6018974426229508,0.10243926399232417
46,-576459788846,-0.6254299180327868,-0.02272018063894765
47,-576459788640,-0.6611252459016393,-0.19801850267721555
48,-576459788424,-0.7100410655737704,-0.3237240629791826
49,-576459788209,-0.7182377704918033,-0.3494367546287631
50,-576459788005,-0.7396549672131147,-0.4277905964809719
51,-576459787792,-0.7457363934426229,-0.454368829203115
52,-576459783206,-0.2021097704918033,0.46589568080174715
53,-576459782998,-0.35440983606557375,0.3595028401026661
54,-576459782785,-0.37794231147540974,0.3401909200054902
55,-576459782563,-0.46678401639344264,0.2588712277088586
56,-576459782354,-0.5902634098360656,0.07535813200041164
57,-576459782100,-0.6254299180327868,-0.02272018063894765
58,-576459781895,-0.8134253114754098,-0.23482457783457578
59,-576459781649,-0.6484335737704919,-0.3012901404377121
60,-576459781445,-0.6801627540983607,-0.4003964143474197
61,-576459781181,-0.686773,-0.42548713250340314
62,-576459780975,-0.6984070327868853,-0.4760049952155399
63,-576459777011,-0.09000000000000008,0.583021264108087
64,-576459776803,-0.14817016393442617,0.5256951827684302
65,-576459776550,-0.1748755573770493,0.4819228357283867
66,-576459776345,-0.2806394918032787,0.41480802065891664
67,-576459776124,-0.4234208032786886,0.3003233414520867
68,-576459775919,-0.4453668196721311,0.27979002940022846
69,-576459775707,-0.6018974426229508,0.10243926399232417
70,-576459775495,-0.5947583770491803,0.024697423341750402
71,-576459775267,-0.539761131147541,0.014961411691158832
72,-576459775061,-0.6484335737704919,-0.3012901404377121
73,-576459774848,-0.6653558032786886,-0.3505783616693231
74,-576459774621,-0.6801627540983607,-0.4003964143474197
75,-576459774414,-0.6571590983606558,-0.32586435798518343
76,-576459774162,-0.6928544262295082,-0.4506913879317531
77,-576459770293,-0.001951524590164344,0.5384057576256909
78,-576459770086,-0.17804847540983593,0.5384057576256909
79,-576459769874,-0.26133757377049166,0.4888668655002646
80,-576459769661,-0.2806394918032787,0.41480802065891664
81,-576459769437,-0.4009459672131147,0.3204606253800757
82,-576459769186,-0.46678401639344264,0.2588712277088586
83,-576459768980,-0.6018974426229508,0.10243926399232417
84,-576459768762,-0.6386504098360657,0.004040726245292947
85,-576459768520,-0.7571060163934425,0.004383049158728558
86,-576459768315,-0.6571590983606558,-0.32586435798518343
87,-576459768102,-0.6653558032786886,-0.3505783616693231
88,-576459767897,-0.686773,-0.42548713250340314
89,-576459767691,-0.6571590983606558,-0.32586435798518343
90,-576459767429,-0.6984070327868853,-0.4760049952155399
91,-576459763398,-0.1193494918032788,0.5406116587419181
92,-576459763138,-0.09000000000000008,0.583021264108087
93,-576459762933,-0.3057584262295083,0.3968238644575135
94,-576459762723,-0.4302954590163934,0.3283762566180428
95,-576459762500,-0.4453668196721311,0.27979002940022846
96,-576459762296,-0.5841819836065573,0.12579854351283393
97,-576459762083,-0.6230502295081969,0.02810469779658964
98,-576459761850,-0.539761131147541,0.014961411691158832
99,-576459761649,-0.6391792295081968,-0.276863515178061
100,-576459761427,-0.6653558032786886,-0.3505783616693231
101,-576459761223,-0.6653558032786886,-0.3505783616693231
102,-576459760999,-0.6801627540983607,-0.4003964143474197
103,-576459760790,-0.6984070327868853,-0.4760049952155399
104,-576459756655,-0.14922780327868856,0.5538453907378333
105,-576459756452,-0.26451049180327885,0.516940867984756
106,-576459756236,-0.2806394918032787,0.41480802065891664
107,-576459756023,-0.4302954590163934,0.3283762566180428
108,-576459755782,-0.4453668196721311,0.27979002940022846
109,-576459755576,-0.5841819836065573,0.12579854351283393
110,-576459755360,-0.6230502295081969,0.02810469779658964
111,-576459755146,-0.5553613114754098,-0.007740206171016117
112,-576459754939,-0.596873655737705,-0.18079840029448702
113,-576459754733,-0.6653558032786886,-0.3505783616693231
114,-576459754482,-0.6801627540983607,-0.4003964143474197
115,-576459754280,-0.6484335737704919,-0.3012901404377121
116,-576459754072,-0.6984070327868853,-0.4760049952155399
117,-576459749959,-0.14922780327868856,0.5538453907378333
118,-576459749753,-0.26133757377049166,0.4888668655002646
119,-576459749491,-0.25499173770491795,0.43232388192324045
120,-576459749285,-0.4234208032786886,0.3003233414520867
121,-576459749070,-0.4234208032786886,0.3003233414520867
122,-576459748837,-0.49904201639344276,0.18806313989005474
123,-576459748627,-0.6537217704918034,-0.020307273903989898
124,-576459748360,-0.6397080491803279,-0.09786877891820756
125,-576459748158,-0.6484335737704919,-0.3012901404377121
