1,-576454257807,1.4224,0.52,-0.73
2,-576454257657,1.4224,0.52,-0.73
3,-576454257501,1.397,0.52,-0.73
4,-576454257332,1.397,0.52,-0.73
5,-576454257178,1.397,0.52,-0.73
6,-576454257035,1.397,0.52,-0.73
7,-576454256884,1.397,0.52,-0.73
8,-576454256730,1.397,0.52,-0.73
9,-576454256578,1.3716000000000002,0.52,-0.73
10,-576454256412,1.3208,0.52,-0.73
11,-576454256254,1.2954,0.52,-0.73
12,-576454256111,1.27,0.52,-0.73
13,-576454255772,1.1684,0.52,-0.73
14,-576454254050,0.2286,0.52,-0.73
15,-576454253902,0.2032,0.52,-0.73
16,-576454253758,0.2286,0.52,-0.73
17,-576454253616,0.1778,0.52,-0.73
18,-576454253475,0.3048,0.52,-0.73
19,-576454253195,0.27940000000000004,0.52,-0.73
20,-576454251233,1.3716000000000002,0.52,-0.73
21,-576454250944,1.4478,0.52,-0.73
22,-576454250778,1.4478,0.52,-0.73
23,-576454250499,1.397,0.52,-0.73
24,-576454250334,1.4224,0.52,-0.73
25,-576454250188,1.4224,0.52,-0.73
26,-576454250034,1.397,0.52,-0.73
27,-576454249887,1.397,0.52,-0.73
28,-576454249722,1.397,0.52,-0.73
29,-576454249577,1.397,0.52,-0.73
30,-576454249416,1.3462,0.52,-0.73
31,-576454249265,1.2954,0.52,-0.73
32,-576454249102,1.2192,0.52,-0.73
33,-576454247002,0.2286,0.52,-0.73
34,-576454246844,0.2286,0.52,-0.73
35,-576454246704,0.1778,0.52,-0.73
36,-576454246555,0.2286,0.52,-0.73
37,-576454246254,0.254,0.52,-0.73
38,-576454243805,1.4478,0.52,-0.73
39,-576454243638,1.4224,0.52,-0.73
40,-576454243485,1.397,0.52,-0.73
41,-576454243335,1.4224,0.52,-0.73
42,-576454243183,1.4224,0.52,-0.73
43,-576454243036,1.397,0.52,-0.73
44,-576454242894,1.397,0.52,-0.73
45,-576454242742,1.4224,0.52,-0.73
46,-576454242591,1.3462,0.52,-0.73
47,-576454242155,1.2446000000000002,0.52,-0.73
48,-576454240255,0.254,0.52,-0.73
49,-576454240110,0.2286,0.52,-0.73
50,-576454239960,0.2032,0.52,-0.73
51,-576454239822,0.1778,0.52,-0.73
52,-576454239672,0.2286,0.52,-0.73
53,-576454239393,0.254,0.52,-0.73
54,-576454237000,1.4478,0.52,-0.73
55,-576454236711,1.397,0.52,-0.73
56,-576454236563,1.397,0.52,-0.73
57,-576454236392,1.397,0.52,-0.73
58,-576454236244,1.397,0.52,-0.73
59,-576454236090,1.4224,0.52,-0.73
60,-576454235941,1.397,0.52,-0.73
61,-576454235775,1.3716000000000002,0.52,-0.73
62,-576454235596,1.3208,0.52,-0.73
63,-576454235454,1.2954,0.52,-0.73
